ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,displayName,PriceNumerator,PriceDenominator,FullDescription
NSECO,125098,2,GOLDM,GOLDM24FEB64200PE,OPTFUT,GOLDM-OPTFUT,4405400125098,4536,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,64200,4,GOLDM 23FEB2024 PE 64200,1,1,GOLDM24FEB64200PE
NSECO,122229,2,SILVER,SILVER24FEB66250CE,OPTBLN,SILVER-OPTBLN,4405800122229,14277.5,2525.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,66250,3,SILVER 27FEB2024 CE 66250,1,1,SILVER24FEB66250CE
NSECO,124180,2,SILVERM,SILVERM24APR72000PE,OPTFUT,SILVERM-OPTFUT,4411000124180,4335,0.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,72000,4,SILVERM 19APR2024 PE 72000,1,1,SILVERM24APR72000PE
NSECO,122633,2,WTICRUDE,WTICRUDE24FEB6000PE,OPTFUT,WTICRUDE-OPTFUT,4404500122633,582.1,80.7,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,6000,4,WTICRUDE 14FEB2024 PE 6000,1,1,WTICRUDE24FEB6000PE
NSECO,122346,2,GOLD,GOLD24MAR62600CE,OPTFUT,GOLD-OPTFUT,4408600122346,7115,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,62600,3,GOLD 26MAR2024 CE 62600,1,1,GOLD24MAR62600CE
NSECO,124111,2,SILVERM,SILVERM24APR63500CE,OPTFUT,SILVERM-OPTFUT,4411000124111,19466,7514,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,63500,3,SILVERM 19APR2024 CE 63500,1,1,SILVERM24APR63500CE
NSECO,122658,2,WTICRUDE,WTICRUDE24FEB6650CE,OPTFUT,WTICRUDE-OPTFUT,4404500122658,287.4,0.1,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,6650,3,WTICRUDE 14FEB2024 CE 6650,1,1,WTICRUDE24FEB6650CE
NSECO,123764,2,SILVERM,SILVERM24NOV76500PE,OPTFUT,SILVERM-OPTFUT,4432500123764,6857,1405,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,76500,4,SILVERM 20NOV2024 PE 76500,1,1,SILVERM24NOV76500PE
NSECO,122505,2,GOLD,GOLD24JAN63300CE,OPTFUT,GOLD-OPTFUT,4402400122505,4083,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,63300,3,GOLD 24JAN2024 CE 63300,1,1,GOLD24JAN63300CE
NSECO,123393,2,GOLD,GOLD24MAR60600CE,OPTFUT,GOLD-OPTFUT,4408600123393,9682.5,175.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,60600,3,GOLD 26MAR2024 CE 60600,1,1,GOLD24MAR60600CE
NSECO,124484,2,ZINC,ZINC24JAN215PE,OPTFUT,ZINC-OPTFUT,4401900124484,3.02,0.01,21,0.01,1,5000,4100100000027,,2024-01-19T14:30:00,215,4,ZINC 19JAN2024 PE 215,1,1,ZINC24JAN215PE
NSECO,122443,2,COPPER,COPPER24APR730CE,OPTFUT,COPPER-OPTFUT,4411000122443,90.27,0.83,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,730,3,COPPER 19APR2024 CE 730,1,1,COPPER24APR730CE
NSECO,122308,2,GOLD,GOLD24JUL64000PE,OPTFUT,GOLD-OPTFUT,4420700122308,2887,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,64000,4,GOLD 25JUL2024 PE 64000,1,1,GOLD24JUL64000PE
NSECO,125227,2,SILVERM,SILVERM24NOV68000CE,OPTFUT,SILVERM-OPTFUT,4432500125227,21576.5,11450.5,121,0.5,1,5,4100100000010,,2024-11-20T14:30:00,68000,3,SILVERM 20NOV2024 CE 68000,1,1,SILVERM24NOV68000CE
NSECO,123960,2,GOLD,GOLD24MAY65100CE,OPTFUT,GOLD-OPTFUT,4414800123960,6008.5,240.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,65100,3,GOLD 27MAY2024 CE 65100,1,1,GOLD24MAY65100CE
NSECO,121936,2,NATURALGAS,NATURALGAS24FEB290CE,OPTFUT,NATURALGAS-OPTFUT,4405300121936,5.95,0.05,49,0.05,1,1250,4100100000014,,2024-02-22T14:30:00,290,3,NATURALGAS 22FEB2024 CE 290,1,1,NATURALGAS24FEB290CE
NSECO,125048,2,GOLDM,GOLDM24FEB61700PE,OPTFUT,GOLDM-OPTFUT,4405400125048,1790,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,61700,4,GOLDM 23FEB2024 PE 61700,1,1,GOLDM24FEB61700PE
NSECO,124736,2,GOLDM,GOLDM24JAN59200CE,OPTFUT,GOLDM-OPTFUT,4402400124736,9791,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,59200,3,GOLDM 24JAN2024 CE 59200,1,1,GOLDM24JAN59200CE
NSECO,124670,2,ZINC,ZINC24FEB220PE,OPTFUT,ZINC-OPTFUT,4405100124670,3.64,0.01,21,0.01,1,5000,4100100000027,,2024-02-20T14:30:00,220,4,ZINC 20FEB2024 PE 220,1,1,ZINC24FEB220PE
NSECO,123628,2,GOLD,GOLD24SEP57000PE,OPTFUT,GOLD-OPTFUT,4426800123628,442,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,57000,4,GOLD 24SEP2024 PE 57000,1,1,GOLD24SEP57000PE
NSECO,124321,2,SILVERM,SILVERM24AUG64250CE,OPTFUT,SILVERM-OPTFUT,4423400124321,22239,11082,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,64250,3,SILVERM 21AUG2024 CE 64250,1,1,SILVERM24AUG64250CE
NSECO,124257,2,SILVERM,SILVERM24JUN69000CE,OPTFUT,SILVERM-OPTFUT,4417100124257,15911,6068,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,69000,3,SILVERM 19JUN2024 CE 69000,1,1,SILVERM24JUN69000CE
NSECO,122267,2,SILVERM,SILVERM24AUG77500PE,OPTFUT,SILVERM-OPTFUT,4423400122267,7683.5,1422.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,77500,4,SILVERM 21AUG2024 PE 77500,1,1,SILVERM24AUG77500PE
NSECO,122371,2,GOLD,GOLD24MAR62900PE,OPTFUT,GOLD-OPTFUT,4408600122371,2625,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,62900,4,GOLD 26MAR2024 PE 62900,1,1,GOLD24MAR62900PE
NSECO,122919,2,NATURALGAS,NATURALGAS24MAR285CE,OPTFUT,NATURALGAS-OPTFUT,4408100122919,11,3.1,49,0.05,1,1250,4100100000014,,2024-03-21T14:30:00,285,3,NATURALGAS 21MAR2024 CE 285,1,1,NATURALGAS24MAR285CE
NSECO,124833,2,GOLD,GOLD24JUL65400CE,OPTFUT,GOLD-OPTFUT,4420700124833,7389,1229,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,65400,3,GOLD 25JUL2024 CE 65400,1,1,GOLD24JUL65400CE
NSECO,122652,2,WTICRUDE,WTICRUDE24FEB6500CE,OPTFUT,WTICRUDE-OPTFUT,4404500122652,354.1,8.9,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,6500,3,WTICRUDE 14FEB2024 CE 6500,1,1,WTICRUDE24FEB6500CE
NSECO,123043,2,GOLDM,GOLDM24FEB65800CE,OPTFUT,GOLDM-OPTFUT,4405400123043,1990.5,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,65800,3,GOLDM 23FEB2024 CE 65800,1,1,GOLDM24FEB65800CE
NSECO,124801,2,GOLDM,GOLDM24JAN62400PE,OPTFUT,GOLDM-OPTFUT,4402400124801,2107,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,62400,4,GOLDM 24JAN2024 PE 62400,1,1,GOLDM24JAN62400PE
NSECO,122372,2,GOLD,GOLD24MAR63000CE,OPTFUT,GOLD-OPTFUT,4408600122372,6602.5,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,63000,3,GOLD 26MAR2024 CE 63000,1,1,GOLD24MAR63000CE
NSECO,124291,2,SILVERM,SILVERM24JUN73250CE,OPTFUT,SILVERM-OPTFUT,4417100124291,12225,4025,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,73250,3,SILVERM 19JUN2024 CE 73250,1,1,SILVERM24JUN73250CE
NSECO,124324,2,SILVERM,SILVERM24AUG64500PE,OPTFUT,SILVERM-OPTFUT,4423400124324,1956.5,0.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,64500,4,SILVERM 21AUG2024 PE 64500,1,1,SILVERM24AUG64500PE
NSECO,122804,2,WTICRUDE,WTICRUDE24JAN6200CE,OPTFUT,WTICRUDE-OPTFUT,4401700122804,303.4,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,6200,3,WTICRUDE 17JAN2024 CE 6200,1,1,WTICRUDE24JAN6200CE
NSECO,124221,2,SILVERM,SILVERM24JUN64500CE,OPTFUT,SILVERM-OPTFUT,4417100124221,20167.5,8874.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,64500,3,SILVERM 19JUN2024 CE 64500,1,1,SILVERM24JUN64500CE
NSECO,122386,2,GOLD,GOLD24MAY62900CE,OPTFUT,GOLD-OPTFUT,4414800122386,8461.5,804.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,62900,3,GOLD 27MAY2024 CE 62900,1,1,GOLD24MAY62900CE
NSECO,123099,2,SILVERM,SILVERM24APR81000CE,OPTFUT,SILVERM-OPTFUT,4411000123099,4588.5,432.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,81000,3,SILVERM 19APR2024 CE 81000,1,1,SILVERM24APR81000CE
NSECO,122785,2,WTICRUDE,WTICRUDE24JAN5700PE,OPTFUT,WTICRUDE-OPTFUT,4401700122785,236,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,5700,4,WTICRUDE 17JAN2024 PE 5700,1,1,WTICRUDE24JAN5700PE
NSECO,122005,2,GOLD,GOLD24MAY64500CE,OPTFUT,GOLD-OPTFUT,4414800122005,6650.5,357.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,64500,3,GOLD 27MAY2024 CE 64500,1,1,GOLD24MAY64500CE
NSECO,123467,2,GOLD,GOLD24MAY59200CE,OPTFUT,GOLD-OPTFUT,4414800123467,12787,2707,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,59200,3,GOLD 27MAY2024 CE 59200,1,1,GOLD24MAY59200CE
NSECO,121832,2,SILVER,SILVER24FEB68000CE,OPTBLN,SILVER-OPTBLN,4405800121832,12441.5,1464.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,68000,3,SILVER 27FEB2024 CE 68000,1,1,SILVER24FEB68000CE
NSECO,122293,2,GOLD,GOLD24JUL64000CE,OPTFUT,GOLD-OPTFUT,4420700122293,8864.5,1691.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,64000,3,GOLD 25JUL2024 CE 64000,1,1,GOLD24JUL64000CE
NSECO,123926,2,ZINC,ZINC24MAR227.5PE,OPTFUT,ZINC-OPTFUT,4407900123926,7.99,0.01,21,0.01,1,5000,4100100000027,,2024-03-19T14:30:00,227.5,4,ZINC 19MAR2024 PE 227.5,1,1,ZINC24MAR227.5PE
NSECO,122483,2,COPPER,COPPER24APR765PE,OPTFUT,COPPER-OPTFUT,4411000122483,57.31,0.01,71,0.01,1,2500,4100100000008,,2024-04-19T14:30:00,765,4,COPPER 19APR2024 PE 765,1,1,COPPER24APR765PE
NSECO,124949,2,COPPER,COPPER24FEB755PE,OPTFUT,COPPER-OPTFUT,4405100124949,57.4,0.01,71,0.01,1,2500,4100100000008,,2024-02-20T14:30:00,755,4,COPPER 20FEB2024 PE 755,1,1,COPPER24FEB755PE
NSECO,124785,2,GOLDM,GOLDM24JAN61600PE,OPTFUT,GOLDM-OPTFUT,4402400124785,1201.5,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,61600,4,GOLDM 24JAN2024 PE 61600,1,1,GOLDM24JAN61600PE
NSECO,123207,2,GOLD,GOLD24JAN56400CE,OPTFUT,GOLD-OPTFUT,4402400123207,13084.5,1724.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,56400,3,GOLD 24JAN2024 CE 56400,1,1,GOLD24JAN56400CE
NSECO,124238,2,SILVERM,SILVERM24JUN66500PE,OPTFUT,SILVERM-OPTFUT,4417100124238,2267,0.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,66500,4,SILVERM 19JUN2024 PE 66500,1,1,SILVERM24JUN66500PE
NSECO,123666,2,GOLD,GOLD24SEP58900PE,OPTFUT,GOLD-OPTFUT,4426800123666,796.5,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,58900,4,GOLD 24SEP2024 PE 58900,1,1,GOLD24SEP58900PE
NSECO,123446,2,GOLD,GOLD24MAY58100PE,OPTFUT,GOLD-OPTFUT,4414800123446,490,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,58100,4,GOLD 27MAY2024 PE 58100,1,1,GOLD24MAY58100PE
NSECO,124068,2,SILVERM,SILVERM24FEB70750PE,OPTFUT,SILVERM-OPTFUT,4405100124068,2939.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,70750,4,SILVERM 20FEB2024 PE 70750,1,1,SILVERM24FEB70750PE
NSECO,125060,2,GOLDM,GOLDM24FEB62300PE,OPTFUT,GOLDM-OPTFUT,4405400125060,2338,0.5,101,0.5,1,10,4100100000002,,2024-02-23T14:30:00,62300,4,GOLDM 23FEB2024 PE 62300,1,1,GOLDM24FEB62300PE
NSECO,124018,2,SILVERM,SILVERM24FEB64500PE,OPTFUT,SILVERM-OPTFUT,4405100124018,520.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,64500,4,SILVERM 20FEB2024 PE 64500,1,1,SILVERM24FEB64500PE
NSECO,121879,2,GOLD,GOLD24JUL61600PE,OPTFUT,GOLD-OPTFUT,4420700121879,1669.5,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,61600,4,GOLD 25JUL2024 PE 61600,1,1,GOLD24JUL61600PE
NSECO,124600,2,NATURALGAS,NATURALGAS24JAN340PE,OPTFUT,NATURALGAS-OPTFUT,4402300124600,149.65,112.05,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,340,4,NATURALGAS 23JAN2024 PE 340,1,1,NATURALGAS24JAN340PE
NSECO,124574,2,GOLD,GOLD24MAY63600PE,OPTFUT,GOLD-OPTFUT,4414800124574,2917,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,63600,4,GOLD 27MAY2024 PE 63600,1,1,GOLD24MAY63600PE
NSECO,121707,2,SILVER,SILVER24FEB77750PE,OPTBLN,SILVER-OPTBLN,4405800121707,9302.5,594.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,77750,4,SILVER 27FEB2024 PE 77750,1,1,SILVER24FEB77750PE
NSECO,122518,2,GOLD,GOLD24MAY63300PE,OPTFUT,GOLD-OPTFUT,4414800122518,2713.5,0.5,11,0.5,1,100,4100100000001,,2024-05-27T14:30:00,63300,4,GOLD 27MAY2024 PE 63300,1,1,GOLD24MAY63300PE
NSECO,122432,2,SILVER,SILVER24FEB66500PE,OPTBLN,SILVER-OPTBLN,4405800122432,1233,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,66500,4,SILVER 27FEB2024 PE 66500,1,1,SILVER24FEB66500PE
NSECO,125312,2,SILVER,SILVER24APR69750PE,OPTBLN,SILVER-OPTBLN,4411700125312,3650.5,55.5,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,69750,4,SILVER 26APR2024 PE 69750,1,1,SILVER24APR69750PE
NSECO,125140,2,GOLD,GOLD24NOV60600PE,OPTFUT,GOLD-OPTFUT,4433100125140,1208,0.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,60600,4,GOLD 26NOV2024 PE 60600,1,1,GOLD24NOV60600PE
NSECO,122818,2,WTICRUDE,WTICRUDE24JAN6550CE,OPTFUT,WTICRUDE-OPTFUT,4401700122818,125.9,0.1,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,6550,3,WTICRUDE 17JAN2024 CE 6550,1,1,WTICRUDE24JAN6550CE
NSECO,125148,2,GOLD,GOLD24NOV61000PE,OPTFUT,GOLD-OPTFUT,4433100125148,1322,0.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,61000,4,GOLD 26NOV2024 PE 61000,1,1,GOLD24NOV61000PE
NSECO,122839,2,WTICRUDE,WTICRUDE24JAN7050PE,OPTFUT,WTICRUDE-OPTFUT,4401700122839,1617.8,582.8,101,0.1,1,100,4100100000011,,2024-01-17T14:30:00,7050,4,WTICRUDE 17JAN2024 PE 7050,1,1,WTICRUDE24JAN7050PE
NSECO,123953,2,GOLD,GOLD24JAN65100PE,OPTFUT,GOLD-OPTFUT,4402400123953,6101,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,65100,4,GOLD 24JAN2024 PE 65100,1,1,GOLD24JAN65100PE
NSECO,122648,2,WTICRUDE,WTICRUDE24FEB6400CE,OPTFUT,WTICRUDE-OPTFUT,4404500122648,404.6,18.2,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,6400,3,WTICRUDE 14FEB2024 CE 6400,1,1,WTICRUDE24FEB6400CE
NSECO,122948,2,SILVER,SILVER24FEB78750CE,OPTBLN,SILVER-OPTBLN,4405800122948,3242,0.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,78750,3,SILVER 27FEB2024 CE 78750,1,1,SILVER24FEB78750CE
NSECO,123515,2,GOLD,GOLD24JUL56500CE,OPTFUT,GOLD-OPTFUT,4420700123515,17127,6320,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,56500,3,GOLD 25JUL2024 CE 56500,1,1,GOLD24JUL56500CE
NSECO,122242,2,NATURALGAS,NATURALGAS24JAN160CE,OPTFUT,NATURALGAS-OPTFUT,4402300122242,67.1,30.9,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,160,3,NATURALGAS 23JAN2024 CE 160,1,1,NATURALGAS24JAN160CE
NSECO,124320,2,SILVERM,SILVERM24AUG64000PE,OPTFUT,SILVERM-OPTFUT,4423400124320,1824,0.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,64000,4,SILVERM 21AUG2024 PE 64000,1,1,SILVERM24AUG64000PE
NSECO,123120,2,SILVERM,SILVERM24AUG80500PE,OPTFUT,SILVERM-OPTFUT,4423400123120,9600.5,2336.5,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,80500,4,SILVERM 21AUG2024 PE 80500,1,1,SILVERM24AUG80500PE
NSECO,123299,2,GOLD,GOLD24MAR55900CE,OPTFUT,GOLD-OPTFUT,4408600123299,14992,3749,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,55900,3,GOLD 26MAR2024 CE 55900,1,1,GOLD24MAR55900CE
NSECO,124936,2,ZINC,ZINC24FEB250CE,OPTFUT,ZINC-OPTFUT,4405100124936,6.98,0.01,21,0.01,1,5000,4100100000027,,2024-02-20T14:30:00,250,3,ZINC 20FEB2024 CE 250,1,1,ZINC24FEB250CE
NSECO,125320,2,SILVER,SILVER24APR70750PE,OPTBLN,SILVER-OPTBLN,4411700125320,4210.5,157.5,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,70750,4,SILVER 26APR2024 PE 70750,1,1,SILVER24APR70750PE
NSECO,123179,2,COPPER,COPPER24MAR735CE,OPTFUT,COPPER-OPTFUT,4407900123179,73.41,0.01,71,0.01,1,2500,4100100000008,,2024-03-19T14:30:00,735,3,COPPER 19MAR2024 CE 735,1,1,COPPER24MAR735CE
NSECO,124088,2,SILVERM,SILVERM24FEB73250PE,OPTFUT,SILVERM-OPTFUT,4405100124088,4702.5,0.5,121,0.5,1,5,4100100000010,,2024-02-20T14:30:00,73250,4,SILVERM 20FEB2024 PE 73250,1,1,SILVERM24FEB73250PE
NSECO,125360,2,GOLD,GOLD24NOV58800PE,OPTFUT,GOLD-OPTFUT,4433100125360,779.5,0.5,11,0.5,1,100,4100100000001,,2024-11-26T14:30:00,58800,4,GOLD 26NOV2024 PE 58800,1,1,GOLD24NOV58800PE
NSECO,123260,2,GOLD,GOLD24JAN59000PE,OPTFUT,GOLD-OPTFUT,4402400123260,65.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,59000,4,GOLD 24JAN2024 PE 59000,1,1,GOLD24JAN59000PE
NSECO,123259,2,GOLD,GOLD24JAN59000CE,OPTFUT,GOLD-OPTFUT,4402400123259,10439.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,59000,3,GOLD 24JAN2024 CE 59000,1,1,GOLD24JAN59000CE
NSECO,122506,2,GOLD,GOLD24JAN63300PE,OPTFUT,GOLD-OPTFUT,4402400122506,3247,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,63300,4,GOLD 24JAN2024 PE 63300,1,1,GOLD24JAN63300PE
NSECO,125244,2,NATURALGAS,NATURALGAS24JAN145PE,OPTFUT,NATURALGAS-OPTFUT,4402300125244,3.15,0.05,49,0.05,1,1250,4100100000014,,2024-01-23T14:30:00,145,4,NATURALGAS 23JAN2024 PE 145,1,1,NATURALGAS24JAN145PE
NSECO,124668,2,ZINC,ZINC24FEB217.5PE,OPTFUT,ZINC-OPTFUT,4405100124668,3.43,0.01,21,0.01,1,5000,4100100000027,,2024-02-20T14:30:00,217.5,4,ZINC 20FEB2024 PE 217.5,1,1,ZINC24FEB217.5PE
NSECO,122928,2,GOLDM,GOLDM24JAN65700CE,OPTFUT,GOLDM-OPTFUT,4402400122928,893,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,65700,3,GOLDM 24JAN2024 CE 65700,1,1,GOLDM24JAN65700CE
NSECO,123115,2,SILVERM,SILVERM24AUG80000CE,OPTFUT,SILVERM-OPTFUT,4423400123115,9557,3425,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,80000,3,SILVERM 21AUG2024 CE 80000,1,1,SILVERM24AUG80000CE
NSECO,123296,2,GOLD,GOLD24MAR55700PE,OPTFUT,GOLD-OPTFUT,4408600123296,54.5,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,55700,4,GOLD 26MAR2024 PE 55700,1,1,GOLD24MAR55700PE
NSECO,122618,2,WTICRUDE,WTICRUDE24FEB5650CE,OPTFUT,WTICRUDE-OPTFUT,4404500122618,936.4,199.6,101,0.1,1,100,4100100000011,,2024-02-14T14:30:00,5650,3,WTICRUDE 14FEB2024 CE 5650,1,1,WTICRUDE24FEB5650CE
NSECO,123505,2,GOLD,GOLD24JUL56000CE,OPTFUT,GOLD-OPTFUT,4420700123505,17647.5,6740.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,56000,3,GOLD 25JUL2024 CE 56000,1,1,GOLD24JUL56000CE
NSECO,122189,2,GOLD,GOLD24JAN63900PE,OPTFUT,GOLD-OPTFUT,4402400122189,4194,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,63900,4,GOLD 24JAN2024 PE 63900,1,1,GOLD24JAN63900PE
NSECO,122768,2,WTICRUDE,WTICRUDE24MAR6950CE,OPTFUT,WTICRUDE-OPTFUT,4407500122768,325.9,44.5,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,6950,3,WTICRUDE 15MAR2024 CE 6950,1,1,WTICRUDE24MAR6950CE
NSECO,124191,2,SILVERM,SILVERM24APR73500CE,OPTFUT,SILVERM-OPTFUT,4411000124191,9813.5,2004.5,121,0.5,1,5,4100100000010,,2024-04-19T14:30:00,73500,3,SILVERM 19APR2024 CE 73500,1,1,SILVERM24APR73500CE
NSECO,121847,2,SILVER,SILVER24FEB80500PE,OPTBLN,SILVER-OPTBLN,4405800121847,12130.5,1857.5,21,0.5,1,30,4100100000003,,2024-02-27T14:30:00,80500,4,SILVER 27FEB2024 PE 80500,1,1,SILVER24FEB80500PE
NSECO,122197,2,GOLD,GOLD24MAR63900PE,OPTFUT,GOLD-OPTFUT,4408600122197,3502,0.5,11,0.5,1,100,4100100000001,,2024-03-26T14:30:00,63900,4,GOLD 26MAR2024 PE 63900,1,1,GOLD24MAR63900PE
NSECO,123544,2,GOLD,GOLD24JUL57900PE,OPTFUT,GOLD-OPTFUT,4420700123544,542,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,57900,4,GOLD 25JUL2024 PE 57900,1,1,GOLD24JUL57900PE
NSECO,125282,2,ZINC,ZINC24FEB202.5PE,OPTFUT,ZINC-OPTFUT,4405100125282,3.02,0.01,21,0.01,1,5000,4100100000027,,2024-02-20T14:30:00,202.5,4,ZINC 20FEB2024 PE 202.5,1,1,ZINC24FEB202.5PE
NSECO,124811,2,GOLDM,GOLDM24JAN62900PE,OPTFUT,GOLDM-OPTFUT,4402400124811,2814,0.5,101,0.5,1,10,4100100000002,,2024-01-24T14:30:00,62900,4,GOLDM 24JAN2024 PE 62900,1,1,GOLDM24JAN62900PE
NSECO,124584,2,GOLD,GOLD24SEP63500PE,OPTFUT,GOLD-OPTFUT,4426800124584,2387,0.5,11,0.5,1,100,4100100000001,,2024-09-24T14:30:00,63500,4,GOLD 24SEP2024 PE 63500,1,1,GOLD24SEP63500PE
NSECO,121923,2,WTICRUDE,WTICRUDE24MAR7350CE,OPTFUT,WTICRUDE-OPTFUT,4407500121923,207.9,18.7,101,0.1,1,100,4100100000011,,2024-03-15T14:30:00,7350,3,WTICRUDE 15MAR2024 CE 7350,1,1,WTICRUDE24MAR7350CE
NSECO,122338,2,GOLD,GOLD24JAN63000CE,OPTFUT,GOLD-OPTFUT,4402400122338,4609,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,63000,3,GOLD 24JAN2024 CE 63000,1,1,GOLD24JAN63000CE
NSECO,122062,2,SILVER,SILVER24APR74000PE,OPTBLN,SILVER-OPTBLN,4411700122062,6332,698,21,0.5,1,30,4100100000003,,2024-04-26T14:30:00,74000,4,SILVER 26APR2024 PE 74000,1,1,SILVER24APR74000PE
NSECO,122193,2,GOLD,GOLD24JAN64100PE,OPTFUT,GOLD-OPTFUT,4402400122193,4517.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,64100,4,GOLD 24JAN2024 PE 64100,1,1,GOLD24JAN64100PE
NSECO,121948,2,GOLD,GOLD24JAN61900PE,OPTFUT,GOLD-OPTFUT,4402400121948,1415.5,0.5,11,0.5,1,100,4100100000001,,2024-01-24T14:30:00,61900,4,GOLD 24JAN2024 PE 61900,1,1,GOLD24JAN61900PE
NSECO,124003,2,SILVERM,SILVERM24JUN82250PE,OPTFUT,SILVERM-OPTFUT,4417100124003,11390.5,2837.5,121,0.5,1,5,4100100000010,,2024-06-19T14:30:00,82250,4,SILVERM 19JUN2024 PE 82250,1,1,SILVERM24JUN82250PE
NSECO,122035,2,GOLD,GOLD24JUL62000PE,OPTFUT,GOLD-OPTFUT,4420700122035,1845.5,0.5,11,0.5,1,100,4100100000001,,2024-07-25T14:30:00,62000,4,GOLD 25JUL2024 PE 62000,1,1,GOLD24JUL62000PE
NSECO,124421,2,SILVERM,SILVERM24AUG82750PE,OPTFUT,SILVERM-OPTFUT,4423400124421,11160,3180,121,0.5,1,5,4100100000010,,2024-08-21T14:30:00,82750,4,SILVERM 21AUG2024 PE 82750,1,1,SILVERM24AUG82750PE
