ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
BSECD,1075009,1,636GS2031,636GS203126SEPFUT,FUTIRD,636GS2031-FUTIRD,13626701075009,102.56,96.59,0,0.0025,1,2000,-1,636GS2031,2026-09-24T00:00:00,0,0,636GS2031 24SEP2026,1,1,636GS203126SEPFUT
BSECD,2128632,1,USDINR,USDINR26731FUT,FUTCUR,USDINR-FUTCUR,13621202128632,98.61,92.86,20011,0.0025,1,1000,600,,2026-07-31T00:00:00,0,0,USDINR 31JUL2026,1,1,USDINR26731FUT
BSECD,2130410,1,GBPINR,GBPINR26814FUT,FUTCUR,GBPINR-FUTCUR,13622602130410,131.28,123.63,20004,0.0025,1,1000,601,,2026-08-14T00:00:00,0,0,GBPINR 14AUG2026,1,1,GBPINR26814FUT
BSECD,1054685,1,648GS2035,648GS203526DECFUT,FUTIRD,648GS2035-FUTIRD,13636501054685,100.35,94.5,0,0.0025,1,2000,-1,648GS2035,2026-12-31T00:00:00,0,0,648GS2035 31DEC2026,1,1,648GS203526DECFUT
BSECD,1077739,1,USDJPY,USDJPY26821FUT,FUTCUR,USDJPY-FUTCUR,13623301077739,168.15,158.36,20009,0.01,1,1000,623,,2026-08-21T00:00:00,0,0,USDJPY 21AUG2026,1,1,USDJPY26821FUT
BSECD,1075013,1,694GS2036,694GS203626JULFUT,FUTIRD,694GS2036-FUTIRD,13621101075013,104.02,97.96,0,0.0025,1,2000,-1,694GS2036,2026-07-30T00:00:00,0,0,694GS2036 30JUL2026,1,1,694GS203626JULFUT
BSECD,1077738,1,GBPUSD,GBPUSD26821FUT,FUTCUR,GBPUSD-FUTCUR,13623301077738,1.37,1.29,20015,0.0001,1,1000,624,,2026-08-21T00:00:00,0,0,GBPUSD 21AUG2026,1,1,GBPUSD26821FUT
BSECD,1055088,1,GBPINR,GBPINR26DECFUT,FUTCUR,GBPINR-FUTCUR,13636301055088,132.66,124.93,20004,0.0025,1,1000,601,,2026-12-29T00:00:00,0,0,GBPINR 29DEC2026,1,1,GBPINR26DECFUT
BSECD,1038625,1,USDJPY,USDJPY26AUGFUT,FUTCUR,USDJPY-FUTCUR,13623901038625,168.08,158.29,20009,0.01,1,1000,623,,2026-08-27T00:00:00,0,0,USDJPY 27AUG2026,1,1,USDJPY26AUGFUT
BSECD,1075008,1,636GS2031,636GS203126JULFUT,FUTIRD,636GS2031-FUTIRD,13621101075008,102.71,96.72,0,0.0025,1,2000,-1,636GS2031,2026-07-30T00:00:00,0,0,636GS2031 30JUL2026,1,1,636GS203126JULFUT
BSECD,2133093,1,EURINR,EURINR26904FUT,FUTCUR,EURINR-FUTCUR,13624702133093,113.27,106.67,20000,0.0025,1,1000,602,,2026-09-04T00:00:00,0,0,EURINR 04SEP2026,1,1,EURINR26904FUT
BSECD,1046739,1,USDJPY,USDJPY26OCTFUT,FUTCUR,USDJPY-FUTCUR,13630101046739,167.26,157.51,20009,0.01,1,1000,623,,2026-10-28T00:00:00,0,0,USDJPY 28OCT2026,1,1,USDJPY26OCTFUT
BSECD,2133068,1,GBPINR,GBPINR26904FUT,FUTCUR,GBPINR-FUTCUR,13624702133068,132,124.31,20004,0.0025,1,1000,601,,2026-09-04T00:00:00,0,0,GBPINR 04SEP2026,1,1,GBPINR26904FUT
BSECD,1050585,1,EURINR,EURINR26NOVFUT,FUTCUR,EURINR-FUTCUR,13633001050585,113.92,107.28,20000,0.0025,1,1000,602,,2026-11-26T00:00:00,0,0,EURINR 26NOV2026,1,1,EURINR26NOVFUT
BSECD,1002550,1,USDJPY,USDJPY27JULFUT,FUTCUR,USDJPY-FUTCUR,13720901002550,165.22,149.49,20009,0.01,1,1000,623,,2027-07-28T00:00:00,0,0,USDJPY 28JUL2027,1,1,USDJPY27JULFUT
BSECD,1071573,1,GBPUSD,GBPUSD27APRFUT,FUTCUR,GBPUSD-FUTCUR,13711801071573,1.4,1.26,20015,0.0001,1,1000,624,,2027-04-28T00:00:00,0,0,GBPUSD 28APR2027,1,1,GBPUSD27APRFUT
BSECD,1067609,1,USDJPY,USDJPY27MARFUT,FUTCUR,USDJPY-FUTCUR,13708801067609,167.9,151.91,20009,0.01,1,1000,623,,2027-03-29T00:00:00,0,0,USDJPY 29MAR2027,1,1,USDJPY27MARFUT
BSECD,2132513,1,JPYINR,JPYINR26828FUT,FUTCUR,JPYINR-FUTCUR,13624002132513,60.58,57.05,20006,0.0025,1,1000,603,,2026-08-28T00:00:00,0,0,JPYINR 28AUG2026,1,1,JPYINR26828FUT
BSECD,1046733,1,GBPINR,GBPINR26OCTFUT,FUTCUR,GBPINR-FUTCUR,13630101046733,132.09,124.4,20004,0.0025,1,1000,601,,2026-10-28T00:00:00,0,0,GBPINR 28OCT2026,1,1,GBPINR26OCTFUT
BSECD,1001972,1,USDINR,USDINR26O09FUT,FUTCUR,USDINR-FUTCUR,13628201001972,99.22,93.44,20011,0.0025,1,1000,600,,2026-10-09T00:00:00,0,0,USDINR 09OCT2026,1,1,USDINR26O09FUT
BSECD,2130423,1,EURINR,EURINR26814FUT,FUTCUR,EURINR-FUTCUR,13622602130423,112.56,106,20000,0.0025,1,1000,602,,2026-08-14T00:00:00,0,0,EURINR 14AUG2026,1,1,EURINR26814FUT
BSECD,10000054,1,668GSEC40,668GSEC40,FUTIRD,668GSEC40-FUTIRD,13908510000054,NaN,NaN,0,0.0025,1,1000,-1,668GSEC40,2099-03-26T00:00:00,0,0,668GSEC40 26MAR2099,1,1,668GSEC40
BSECD,2126595,1,ONMIBOR,ONMIBOR26JULFUT,FUTIRD,ONMIBOR-FUTIRD,13621202126595,5.6,5.07,0,0.0025,1,41100,-1,ONMIBOR,2026-07-31T00:00:00,0,0,ONMIBOR 31JUL2026,1,1,ONMIBOR26JULFUT
BSECD,1072110,1,723GS2039,723GS203926JULFUT,FUTIRD,723GS2039-FUTIRD,13621101072110,105.18,99.05,0,0.0025,1,2000,-1,723GS2039,2026-07-30T00:00:00,0,0,723GS2039 30JUL2026,1,1,723GS203926JULFUT
