ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,DisplayName,Isin,PriceNumerator,PriceDenominator,DetailedDescription,UnknownFieldOne,UnknownFieldTwo,UnknownFieldThree
MSECM,2662,8,RPTECH,RPTECH-XX,XX,RPTECH-XX,41100100002662,0,0,0,0.05,1,1,RPTECH,1,1,RASHI PERIPHERALS LIMITED
MSECM,2735,8,PLAZACABLE,PLAZACABLE-XX,XX,PLAZACABLE-XX,41100100002735,0,0,0,0.05,1,1,PLAZACABLE,1,1,PLAZA WIRES LIMITED
MSECM,106593,8,ROADWAYS,ROADWAYS-BT,BT,ROADWAYS-BT,41100100106593,0,0,500,0.05,1,1,ROADWAYS,1,1,ROADWAYS INDIA LIMITED
MSECM,109855,8,AGROPHOS,AGROPHOS-AU,AU,AGROPHOS-AU,41100100109855,0,0,-1,0.05,1,1,AGROPHOS,1,1,AGRO PHOS INDIA LIMITED
MSECM,105002,8,TARANGINI,TARANGINI-BT,BT,TARANGINI-BT,41100100105002,0,0,500,0.05,1,1,TARANGINI,1,1,TARANGINI INVESTMENTS LTD
MSECM,111095,8,VIRINCHI,VIRINCHI-BE,BE,VIRINCHI-BE,41100100111095,0,0,-1,0.05,1,1,VIRINCHI,1,1,VIRINCHI LIMITED
MSECM,107472,8,HDFCLIFE,HDFCLIFE-EQ,EQ,HDFCLIFE-EQ,41100100107472,683.1,558.9,-1,0.05,1,1,HDFCLIFE,1,1,HDFC LIFE INS COM LIMITED
MSECM,306,8,TUBEINVEST,TUBEINVEST-XX,XX,TUBEINVEST-XX,41100100000306,0,0,0,0.05,1,1,TUBEINVEST,1,1,TUBE INVESTMENTS OF INDIA
MSECM,110612,8,PREMIERENE,PREMIERENE-EQ,EQ,PREMIERENE-EQ,41100100110612,1243.74,829.1600000000001,-1,0.05,1,1,PREMIERENE,1,1,PREMIER ENERGIES LIMITED
MSECM,110923,8,CAPITALSFB,CAPITALSFB-BE,BE,CAPITALSFB-BE,41100100110923,0,0,-1,0.05,1,1,CAPITALSFB,1,1,CAPITAL SMALL FIN BNK LTD
MSECM,106196,8,SYNGENE,SYNGENE-EQ,EQ,SYNGENE-EQ,41100100106196,931.7,762.3,-1,0.05,1,1,SYNGENE,1,1,SYNGENE INTERNATIONAL LTD
MSECM,1129,8,JUSTDIAL,JUSTDIAL-XX,XX,JUSTDIAL-XX,41100100001129,0,0,0,0.05,1,1,JUSTDIAL,1,1,JUST DIAL LIMITED
