ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
BSEFO,830728,2,BAJAJFINSV,BAJAJFINSV26AUG1940PE,SO,BAJAJFINSV-SO,12623900830728,177.45,45.75,20000,0.05,300,1,11100100532978,BAJAJFINSV,2026-08-27T00:00:00,1940,4,BAJAJFINSV 27AUG2026 PE 1940,1,1,BAJAJFINSV26AUG1940PE
BSEFO,839890,2,GMRAIRPORT,GMRAIRPORT26JUL116CE,SO,GMRAIRPORT-SO,12621100839890,22.2,0.05,675000,0.05,6975,1,11100100532754,GMRAIRPORT,2026-07-30T00:00:00,116,3,GMRAIRPORT 30JUL2026 CE 116,1,1,GMRAIRPORT26JUL116CE
BSEFO,834200,2,SUPREMEIND,SUPREMEIND26AUG3150CE,SO,SUPREMEIND-SO,12623900834200,414.45,72.25,100000000,0.05,175,1,11100100509930,SUPREMEIND,2026-08-27T00:00:00,3150,3,SUPREMEIND 27AUG2026 CE 3150,1,1,SUPREMEIND26AUG3150CE
BSEFO,833525,2,MARUTI,MARUTI26AUG12300CE,SO,MARUTI-SO,12623900833525,3002.35,1348.45,3000,0.05,50,1,11100100532500,MARUTI,2026-08-27T00:00:00,12300,3,MARUTI 27AUG2026 CE 12300,1,1,MARUTI26AUG12300CE
BSEFO,844415,2,TATACONSUM,TATACONSUM26SEP1150PE,SO,TATACONSUM-SO,12626700844415,101.9,32.85,36000,0.05,550,1,11100100500800,TATACONSUM,2026-09-24T00:00:00,1150,4,TATACONSUM 24SEP2026 PE 1150,1,1,TATACONSUM26SEP1150PE
BSEFO,835440,2,SENSEX,SENSEX2672368900PE,IO,SENSEX-IO,12620400835440,20.05,0.05,1000,0.05,20,1,-1,SENSEX,2026-07-23T00:00:00,68900,4,SENSEX 23JUL2026 PE 68900,1,1,SENSEX2672368900PE
BSEFO,844772,2,INDUSINDBK,INDUSINDBK26SEP860PE,SO,INDUSINDBK-SO,12626700844772,55.2,3.6,20000,0.05,700,1,11100100532187,INDUSINDBK,2026-09-24T00:00:00,860,4,INDUSINDBK 24SEP2026 PE 860,1,1,INDUSINDBK26SEP860PE
BSEFO,824534,2,PNB,PNB26AUG102PE,SO,PNB-SO,12623900824534,23.25,0.05,480000,0.05,8000,1,11100100532461,PNB,2026-08-27T00:00:00,102,4,PNB 27AUG2026 PE 102,1,1,PNB26AUG102PE
BSEFO,847017,2,VBL,VBL26SEP490CE,SO,VBL-SO,12626700847017,71.45,18.15,100000000,0.05,1275,1,11100100540180,VBL,2026-09-24T00:00:00,490,3,VBL 24SEP2026 CE 490,1,1,VBL26SEP490CE
BSEFO,1157600,2,LICI,LICI26JUL412.5PE,SO,LICI-SO,12621101157600,24.65,0.05,100000000,0.05,1400,1,11100100543526,LICI,2026-07-30T00:00:00,412.5,4,LICI 30JUL2026 PE 412.5,1,1,LICI26JUL412.5PE
BSEFO,832439,2,VOLTAS,VOLTAS26AUG1100CE,SO,VOLTAS-SO,12623900832439,301.25,112.25,30000,0.05,375,1,11100100500575,VOLTAS,2026-08-27T00:00:00,1100,3,VOLTAS 27AUG2026 CE 1100,1,1,VOLTAS26AUG1100CE
BSEFO,842036,2,JINDALSTEL,JINDALSTEL26JUL990CE,SO,JINDALSTEL-SO,12621100842036,129.3,11.75,37500,0.05,625,1,11100100532286,JINDALSTEL,2026-07-30T00:00:00,990,3,JINDALSTEL 30JUL2026 CE 990,1,1,JINDALSTEL26JUL990CE
BSEFO,1148752,2,CANBK,CANBK26JUL125.8PE,SO,CANBK-SO,12621101148752,23.4,0.05,81000,0.05,6750,1,11100100532483,CANBK,2026-07-30T00:00:00,125.8,4,CANBK 30JUL2026 PE 125.8,1,1,CANBK26JUL125.8PE
BSEFO,850226,2,SENSEX,SENSEX2681369900CE,IO,SENSEX-IO,12622500850226,10761.25,5327.45,1000,0.05,20,1,-1,SENSEX,2026-08-13T00:00:00,69900,3,SENSEX 13AUG2026 CE 69900,1,1,SENSEX2681369900CE
BSEFO,847566,2,IDFCFIRSTB,IDFCFIRSTB26SEP80CE,SO,IDFCFIRSTB-SO,12626700847566,26.4,0.05,450000,0.05,9275,1,11100100539437,IDFCFIRSTB,2026-09-24T00:00:00,80,3,IDFCFIRSTB 24SEP2026 CE 80,1,1,IDFCFIRSTB26SEP80CE
BSEFO,842263,2,BANKEX,BANKEX26SEP61600PE,IO,BANKEX-IO,12626700842263,690.75,22.05,900,0.05,30,1,-1,BANKEX,2026-09-24T00:00:00,61600,4,BANKEX 24SEP2026 PE 61600,1,1,BANKEX26SEP61600PE
BSEFO,1175075,2,JSWENERGY,JSWENERGY26JUL510CE,SO,JSWENERGY-SO,12621101175075,102.85,19.15,100000000,0.05,1075,1,11100100533148,JSWENERGY,2026-07-30T00:00:00,510,3,JSWENERGY 30JUL2026 CE 510,1,1,JSWENERGY26JUL510CE
