ExchangeSegment,ExchangeInstrumentId,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentId,PriceBandHigh,PriceBandLow,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
NSEFO,80460,2,ICICIBANK,ICICIBANK26SEP1430CE,OPTSTK,ICICIBANK-OPTSTK,2627200080460,69.75,11.65,21001,0.05,700,1,1100100004963,ICICIBANK,2026-09-29T14:30:00,1430,3,ICICIBANK 29SEP2026 CE 1430,1,1,ICICIBANK26SEP1430CE
NSEFO,49263,2,BANKNIFTY,BANKNIFTY26OCT48000PE,OPTIDX,BANKNIFTY-OPTIDX,2630000049263,73.4,3.8,601,0.05,30,1,-1,Nifty Bank,2026-10-27T14:30:00,48000,4,BANKNIFTY 27OCT2026 PE 48000,1,1,BANKNIFTY26OCT48000PE
NSEFO,94139,2,BSE,BSE26SEP2200PE,OPTSTK,BSE-OPTSTK,2627200094139,20.85,0.05,6001,0.05,200,1,1100100019585,BSE,2026-09-29T14:30:00,2200,4,BSE 29SEP2026 PE 2200,1,1,BSE26SEP2200PE
NSEFO,39380,2,MANKIND,MANKIND26AUG1440CE,OPTSTK,MANKIND-OPTSTK,2623700039380,1114.75,861.95,10001,0.05,250,1,1100100015380,MANKIND,2026-08-25T14:30:00,1440,3,MANKIND 25AUG2026 CE 1440,1,1,MANKIND26AUG1440CE
NSEFO,70428,2,BANKNIFTY,BANKNIFTY26SEP68200PE,OPTIDX,BANKNIFTY-OPTIDX,2627200070428,12055,8398.4,601,0.05,30,1,-1,Nifty Bank,2026-09-29T14:30:00,68200,4,BANKNIFTY 29SEP2026 PE 68200,1,1,BANKNIFTY26SEP68200PE
NSEFO,96912,2,COALINDIA,COALINDIA26SEP360PE,OPTSTK,COALINDIA-OPTSTK,2627200096912,21.6,0.05,54001,0.05,1350,1,1100100020374,COALINDIA,2026-09-29T14:30:00,360,4,COALINDIA 29SEP2026 PE 360,1,1,COALINDIA26SEP360PE
NSEFO,95502,2,CDSL,CDSL26AUG1580PE,OPTSTK,CDSL-OPTSTK,2623700095502,316.75,144.55,19001,0.05,475,1,1100100021174,CDSL,2026-08-25T14:30:00,1580,4,CDSL 25AUG2026 PE 1580,1,1,CDSL26AUG1580PE
NSEFO,155760,2,UNOMINDA,UNOMINDA26SEP1320CE,OPTSTK,UNOMINDA-OPTSTK,2627200155760,97.75,23.35,22001,0.05,550,1,1100100014154,UNOMINDA,2026-09-29T14:30:00,1320,3,UNOMINDA 29SEP2026 CE 1320,1,1,UNOMINDA26SEP1320CE
NSEFO,108387,2,SBIN,SBIN26OCT840PE,OPTSTK,SBIN-OPTSTK,2630000108387,21.45,0.05,22501,0.05,750,1,1100100003045,SBIN,2026-10-27T14:30:00,840,4,SBIN 27OCT2026 PE 840,1,1,SBIN26OCT840PE
NSEFO,100992,2,PFC,PFC26SEP250PE,OPTSTK,PFC-OPTSTK,2627200100992,20.05,0.05,52001,0.05,1300,1,1100100014299,PFC,2026-09-29T14:30:00,250,4,PFC 29SEP2026 PE 250,1,1,PFC26SEP250PE
NSEFO,99038,2,OFSS,OFSS26OCT15200CE,OPTSTK,OFSS-OPTSTK,2630000099038,227.45,34.05,2001,0.05,100,1,1100100010738,OFSS,2026-10-27T14:30:00,15200,3,OFSS 27OCT2026 CE 15200,1,1,OFSS26OCT15200CE
NSEFO,37373,2,POLYCAB,POLYCAB26OCT4000PE,OPTSTK,POLYCAB-OPTSTK,2630000037373,20.05,0.05,2501,0.05,125,1,1100100009590,POLYCAB,2026-10-27T14:30:00,4000,4,POLYCAB 27OCT2026 PE 4000,1,1,POLYCAB26OCT4000PE
NSEFO,69185,2,DLF,DLF26OCT800PE,OPTSTK,DLF-OPTSTK,2630000069185,181.65,115.25,38001,0.05,950,1,1100100014732,DLF,2026-10-27T14:30:00,800,4,DLF 27OCT2026 PE 800,1,1,DLF26OCT800PE
NSEFO,45260,2,NIFTY,NIFTY2681826950PE,OPTIDX,NIFTY-OPTIDX,2623000045260,3084.5,1809.5,1801,0.05,65,1,-1,Nifty 50,2026-08-18T14:30:00,26950,4,NIFTY 18AUG2026 PE 26950,1,1,NIFTY2681826950PE
NSEFO,43588,2,UPL,UPL26AUG410CE,OPTSTK,UPL-OPTSTK,2623700043588,194.45,123.45,40651,0.05,1355,1,1100100011287,UPL,2026-08-25T14:30:00,410,3,UPL 25AUG2026 CE 410,1,1,UPL26AUG410CE
NSEFO,79141,2,HINDALCO,HINDALCO26OCT640CE,OPTSTK,HINDALCO-OPTSTK,2630000079141,475.45,359.15,28001,0.05,700,1,1100100001363,HINDALCO,2026-10-27T14:30:00,640,3,HINDALCO 27OCT2026 CE 640,1,1,HINDALCO26OCT640CE
NSEFO,38270,2,TMPV,TMPV26AUG490CE,OPTSTK,TMPV-OPTSTK,2623700038270,20.05,0.05,64001,0.05,1600,1,1100100003456,TMPV,2026-08-25T14:30:00,490,3,TMPV 25AUG2026 CE 490,1,1,TMPV26AUG490CE
NSEFO,68039,2,DELHIVERY,DELHIVERY26SEP415PE,OPTSTK,DELHIVERY-OPTSTK,2627200068039,25.35,0.05,62251,0.05,2075,1,1100100009599,DELHIVERY,2026-09-29T14:30:00,415,4,DELHIVERY 29SEP2026 PE 415,1,1,DELHIVERY26SEP415PE
NSEFO,102137,2,DRREDDY,DRREDDY26SEP1720PE,OPTSTK,DRREDDY-OPTSTK,2627200102137,555,447.2,18751,0.05,625,1,1100100000881,DRREDDY,2026-09-29T14:30:00,1720,4,DRREDDY 29SEP2026 PE 1720,1,1,DRREDDY26SEP1720PE
